ARRONDISSEMENT,latitude,longitude
17,48.88385799805501,2.292799201130478
17,48.885883002581785,2.29084100453708
12,48.849678001769654,2.384111205813565
15,48.832202995931794,2.30255410484023
19,48.89031200280308,2.3754550948183
18,48.898872000817974,2.33784909794436
12,48.849524998996166,2.3867857047211
20,48.871196999274446,2.40833329928316
12,48.842999995919804,2.37434739332929
16,48.87078000296942,2.27544520485828
13,48.83522800036446,2.358240404818981
15,48.83638800046706,2.30820250329831
19,48.894739997373215,2.37441019839868
19,48.87447700328733,2.374528405831529
18,48.89610000156456,2.333639904681079
20,48.8715500032476,2.390644995762658
20,48.86543999592189,2.394971396407611
17,48.890773999963265,2.30728649975286
20,48.85613999871023,2.406651305935284
16,48.85682999893118,2.2758839972379
15,48.85332499898522,2.286440095135872
20,48.86900699733274,2.38782219619015
15,48.83601399524271,2.30104730602164
15,48.838209996458126,2.2788547957771
15,48.84234199743167,2.291295794482946
20,48.8665919954832,2.39677259534395
13,48.826659994879854,2.365441993442713
17,48.89386399773637,2.319277795079075
16,48.87394699510755,2.291191803759817
15,48.8455099963584,2.278478893518637
18,48.889854002446974,2.3403509947484
15,48.84998299621232,2.30250740220453
20,48.870999998382764,2.398822995071883
18,48.8839700014147,2.349258699828118
13,48.83171499747159,2.360982696659236
17,48.882163997927016,2.30155089484422
16,48.83941300265808,2.257533301750222
12,48.834076003365084,2.394531004138685
15,48.83836699583072,2.30451770168391
17,48.889553001316,2.31890180363842
12,48.84550499699753,2.376514205934774
18,48.89712499999472,2.331256598343739
20,48.8591460005474,2.404690703207
17,48.886092997488745,2.31394339582539
18,48.90008999869218,2.352512603372485
15,48.829357000175214,2.294720606499192
18,48.89238605962472,2.345670301508699
17,48.889650000042636,2.326125595833125
15,48.844642995836324,2.304679194360959
15,48.84147600331468,2.320203500658434
15,48.83559399786595,2.3058969941674
13,48.82866000145463,2.38095619965516
15,48.84201000032085,2.305632793729213
15,48.83961999818665,2.302303006176554
18,48.89635499890312,2.333824896636147
12,48.84294000079507,2.40209000604199
12,48.84570299461391,2.38239980166267
15,48.846703001069244,2.291774297782233
13,48.83283000038215,2.350929694864573
18,48.893512996093364,2.34277919905026
17,48.87938299880159,2.29917810237551
20,48.85730700108066,2.404446595396519
18,48.88430400278944,2.35659200544757
15,48.83584200134131,2.29314599539336
16,48.86174999853109,2.290157997493449
19,48.88275999781459,2.37974399629417
20,48.87039000170564,2.40780639503049
17,48.89269999902624,2.304456704295333
20,48.86032000086639,2.41132400598169
15,48.846026999555086,2.278482200886474
15,48.83637200084578,2.299024994178847
17,48.89264000225258,2.304141999048719
20,48.87147499546168,2.38581420139779
15,48.84104500308002,2.283650198236937
14,48.83235999759179,2.33826730114815
17,48.882365998085355,2.301529395022287
13,48.820346999353305,2.3733221984409
16,48.84329599783962,2.25985070240894
13,48.82990999602386,2.35591440415
20,48.872233999580075,2.41359779331176
12,48.83637599607408,2.402933405290942
16,48.87155000207467,2.289328000603977
12,48.840099999292924,2.380477195446949
13,48.828922001744395,2.35612200561731
13,48.81746999976186,2.367492394037685
16,48.85702499882838,2.26675100477223
20,48.86285799908985,2.40043660332495
12,48.8204079970584,2.447689502463721
12,48.84598499664304,2.411424994365922
17,48.88118999808864,2.305792002594969
18,48.90006299815404,2.352531995245072
15,48.84456299796806,2.27669760089809
20,48.850455995542355,2.408678500876333
19,48.8848499951365,2.36988520534977
12,48.84326599455089,2.405885194750912
16,48.834989994857416,2.26263329416525
20,48.861109997884064,2.400742999497971
13,48.83325199614873,2.374136005072507
18,48.89401199944742,2.331443504407963
16,48.84241999699906,2.262071603218767
16,48.841859999821786,2.263451602009265
17,48.8892019988888,2.31853600340433
19,48.87993199799227,2.395672004744534
16,48.83717699653737,2.25894640524725
20,48.84998300264381,2.40133479731009
15,48.843142998970066,2.3010372959746
13,48.82668700136191,2.35978699429352
13,48.83692999759067,2.37420249793367
15,48.85093300243038,2.28084440508276
16,48.87123499667223,2.277505200091008
17,48.8848719956626,2.29117159667078
17,48.89422600051998,2.31556649694327
19,48.88917999836642,2.39514199542886
15,48.84312999486957,2.320873996562882
13,48.832374997252685,2.35894350335333
18,48.88986600208405,2.32689020013192
16,48.8387830029007,2.254879704092642
13,48.82756799839732,2.381167402570775
19,48.88810999932699,2.3822136010327
12,48.83865399681642,2.380950002146246
15,48.84633299485068,2.30143450379409
16,48.8362920029397,2.25443270483989
18,48.891059998899095,2.33123950523621
12,48.8355519966103,2.39940290500762
17,48.882522996518304,2.3212149944694
13,48.83052999914781,2.344061599008493
20,48.85423300278722,2.39983990215184
12,48.84828600253241,2.384174793289584
18,48.891059998899095,2.33123950523621
12,48.84798399789134,2.38563699770069
17,48.88913699889868,2.309789406117642
20,48.87013599646138,2.4109144066416
14,48.82221199675552,2.336472494977467
16,48.860966001719476,2.27602149648862
17,48.88703999977945,2.315997602165072
19,48.88976700008175,2.380280004305262
20,48.857550002854325,2.40434150121054
17,48.890106003139834,2.321039002056741
18,48.88767200013119,2.352639402847943
14,48.829677996600246,2.321920604341127
20,48.85916499477498,2.411747002717407
16,48.87121000306188,2.289312598605813
17,48.88167000258889,2.313928398095103
17,48.89410399463537,2.321485799465493
19,48.88792799808433,2.37690689627582
15,48.846256000413774,2.282093298385446
13,48.83260999989581,2.351658297054618
19,48.88767600306964,2.376133997501
20,48.86565799708838,2.407639300874974
20,48.84903999833498,2.41405750664759
12,48.835655002482234,2.40728760368865
20,48.84965000172916,2.408978006180345
13,48.82049599529654,2.35874630402502
13,48.83703999545897,2.354328906089343
18,48.89145699966653,2.35069350444451
20,48.86498599541004,2.388370799350898
12,48.84851499534236,2.38421130615255
20,48.87178000229972,2.38536860173052
16,48.86878000077938,2.289525497709303
16,48.85028500277487,2.272904199560401
18,48.89912999802869,2.342478499795678
14,48.82773200280346,2.332935303163203
12,48.83764300007635,2.39151479931478
20,48.86656999647581,2.386271705132689
15,48.84155299705955,2.2886589036263
15,48.83735699868358,2.27931359993623
19,48.87561400160682,2.392965306242001
13,48.81773799469505,2.36629270233098
13,48.833884998469365,2.35338569944266
12,48.850730000725825,2.368588996391587
20,48.85025399838918,2.39909820423566
13,48.83231700279392,2.354874998464545
15,48.84497499884526,2.290522598343309
20,48.86580299516123,2.401109700714734
17,48.88151600250164,2.314772006654266
15,48.84029399690063,2.285580399082
17,48.88713000153905,2.299052003163694
18,48.88653599965215,2.341080994936848
17,48.88431000184122,2.31910779500293
16,48.866099997698186,2.277236193752689
15,48.83960300019249,2.30695369741394
12,48.84129999658374,2.373685596262006
13,48.82772999618441,2.38287190020717
20,48.87243299865509,2.390230203630559
20,48.85045000119163,2.399158699329666
20,48.866924002551315,2.402462706649205
16,48.84523800069052,2.258147704750775
12,48.83299299544316,2.39932009359977
17,48.892829996879506,2.308108000800537
18,48.89815999950056,2.35252199882641
12,48.84412800037597,2.40526060487855
15,48.84504999621122,2.2787770987433
17,48.88857299556605,2.325677201839664
13,48.83552599983367,2.358851400583121
18,48.90014599985591,2.335629000669481
15,48.847244000376165,2.30178949708917
13,48.830579996356505,2.35561129429447
19,48.87588999635927,2.37854399361391
16,48.84416200336254,2.259306000569621
17,48.89496000042297,2.317757006509543
18,48.88862200330333,2.34980460265024
20,48.87157999734432,2.404088995601
16,48.8443300006855,2.260733005844381
16,48.847340003178374,2.27435279570494
16,48.84453200236319,2.27158019350933
20,48.86846499947308,2.40357880498078
16,48.843708002886096,2.26046200363278
17,48.884560003093505,2.30318209502421
18,48.895236999954996,2.331425400523013
18,48.88541399711487,2.330477206207795
15,48.84384999918251,2.32215209626595
18,48.893950002716,2.333389497849456
18,48.889243994895544,2.367850999956194
12,48.84762999639588,2.368032503782197
16,48.84476000055094,2.272386997097994
17,48.891950002856575,2.300212900106997
15,48.83956499674796,2.318287393909176
18,48.899371996741266,2.34735370250093
13,48.82383999840683,2.35718130062283
18,48.89535999767254,2.32990120386449
16,48.849635999330054,2.271541799565609
20,48.8561820004521,2.40648129489112
16,48.87050199769659,2.2816090064965
15,48.85323699520135,2.297559693751696
18,48.89714999656665,2.33200670678204
15,48.83141000154963,2.292685999671766
15,48.839049997111914,2.27999019377492
12,48.829513997513914,2.42317220418888
15,48.84634800166988,2.278433006386926
12,48.84294000079507,2.40209000604199
15,48.84166300171213,2.296320394090275
16,48.87196400293557,2.27890350459686
13,48.835265994873296,2.35324219460376
20,48.85949699684352,2.40508680127718
14,48.834557001025765,2.33018880450647
15,48.84957499891544,2.30342250197348
13,48.82091999712306,2.350638194231128
20,48.869216996989834,2.409191000071661
20,48.87320699740983,2.39665410264977
17,48.88408699806443,2.28659199775124
18,48.893333003231746,2.328696498777193
15,48.84466580548988,2.290495289958063
16,48.84786599844932,2.27120730285795
20,48.8750759947964,2.39775320121799
17,48.89384999606031,2.321566293344497
15,48.84404800283318,2.29240699706096
13,48.82490500253235,2.34356200077167
14,48.83502000351891,2.330882500157311
16,48.84254999551105,2.25632379871261
16,48.862617002616595,2.293610005989766
15,48.84449399461341,2.297538494083761
14,48.83312199849852,2.337768296502488
19,48.89303000157049,2.37971159804097
18,48.89704999623364,2.331175995004318
12,48.8486669988345,2.386060000900945
15,48.846091998738814,2.279033004130478
13,48.83457599806996,2.35801650476065
19,48.88506999867979,2.37452840176175
15,48.846764003353755,2.289594197782523
18,48.887276000188514,2.359255297346341
17,48.89310999665508,2.32147429871882
13,48.83608600034019,2.350469996055908
18,48.88524599504994,2.33071880191076
19,48.87861999886715,2.376997001059075
19,48.88213299517108,2.37159699535288
17,48.88413999762381,2.31218899329813
14,48.8261399990723,2.326662294673711
18,48.882422997601694,2.340780502862542
15,48.85027299653632,2.288585998989196
18,48.89195300050988,2.340561999508328
15,48.84096499567661,2.2881112065778
20,48.86142999819802,2.403472998873364
15,48.83844399917102,2.31400099549463
12,48.84223999780676,2.39286609584828
20,48.86937700091468,2.382306006388
18,48.88920599527915,2.3498720047785
15,48.83946199569308,2.30042720045324
18,48.8978400018292,2.351082595972328
13,48.83536999873928,2.35789299470353
16,48.87183400231765,2.289962304783464
15,48.847099994962804,2.28354599436043
16,48.83879999734061,2.264044495266205
20,48.86454999762598,2.39091250625289
15,48.84227799492437,2.314831005269432
19,48.889850001130114,2.37386180093035
13,48.83203499641983,2.36916610630443
19,48.89306999837417,2.3798895036667
13,48.83388499492088,2.354328995311871
13,48.82412999733656,2.357932005107705
18,48.891739995504395,2.35068630653327
14,48.823418001373646,2.323279897377669
20,48.863599996672434,2.397254203210732
19,48.878123997789004,2.38795069788353
15,48.85060499774935,2.288088806394384
15,48.8532259997158,2.28635000343102
16,48.847559996529675,2.2636428045024
15,48.837208001827776,2.277519003104026
15,48.839877997014575,2.32124689814564
13,48.83059700078892,2.37834289794756
18,48.899309998471814,2.3449225009749
19,48.89502999948867,2.382611797146689
15,48.83545999557939,2.302120202185738
17,48.884920002757724,2.285891298751667
14,48.842219996882804,2.3233701954497
20,48.867915998353254,2.39040659992031
18,48.88952599848706,2.342934999412031
18,48.89073573710265,2.353509809410868
15,48.83548399654733,2.30783250176926
18,48.896309996862044,2.33818320280059
20,48.8574099990741,2.401092299482412
13,48.83741800161924,2.354696003321694
14,48.82240999527598,2.32440800215915
18,48.89489999681452,2.364855000376681
19,48.894225998619156,2.372851993349799
15,48.84168199558247,2.28646350444372
12,48.848060000039204,2.39686230397964
20,48.84835400154038,2.40402899903642
15,48.85389299808677,2.2944156933402
15,48.82871199806762,2.30178139882033
19,48.884619995556186,2.39489529734628
13,48.837584996380606,2.355044599045643
12,48.84840399811059,2.384195801891993
14,48.82175999829051,2.327293006138501
16,48.84421499575108,2.25895479480472
16,48.87237000267142,2.2879864932433
16,48.847682998202906,2.273461304371252
15,48.82912999496834,2.304408604476414
17,48.893364002971055,2.311879602284999
12,48.851142998430426,2.368890005708651
12,48.83196999565443,2.38812700642325
18,48.898956001856895,2.352599997393825
17,48.87867400060648,2.29860599411801
15,48.842132998636615,2.30318139491107
18,48.89044999648394,2.35039929867582
13,48.82325699958071,2.356528298489822
14,48.838289995766615,2.323018797779366
18,48.89392499718563,2.337444806321099
19,48.89895200232454,2.37124919671317
13,48.82817500017709,2.367211000063837
19,48.87870800118293,2.400495802683919
14,48.83202999592419,2.327695598154371
18,48.88461300001823,2.33069440037391
17,48.89433999827721,2.316443406568182
15,48.84168199520626,2.28647399609083
13,48.829104999650646,2.38214900502933
13,48.817049999470264,2.34822749455114
19,48.88854999539265,2.37147430282817
18,48.88345699635182,2.34245229441435
15,48.84236999596047,2.290733000114643
14,48.8226739961062,2.3230285990793
18,48.89408999784038,2.33125830602623
16,48.842663000188715,2.261528294558534
15,48.84847600329292,2.29898899480754
12,48.84060300198423,2.39125939359662
15,48.84416200125533,2.29261139488152
18,48.89392499718563,2.337444806321099
19,48.87891400102869,2.371604693420751
15,48.83823800081034,2.301047797246253
15,48.833570000495584,2.286882405991414
14,48.83994700340653,2.33029870563698
15,48.84884300329835,2.30447130426802
19,48.89424999510841,2.37286280655465
13,48.82708000234107,2.36724800593344
14,48.83857300269375,2.34099250474808
15,48.8403049977934,2.28995969755087
16,48.83909599541266,2.26405700623147
13,48.82714499479582,2.38145039902076
16,48.87655600201081,2.283408895002112
17,48.88289600296345,2.293290598768735
16,48.85796000251579,2.27432300195669
17,48.882163997927016,2.30155089484422
16,48.87239499897849,2.295626997914239
13,48.83668000255765,2.3522655945118
15,48.8298899972774,2.296364799873671
17,48.876648002095635,2.286869305329135
13,48.83364499604609,2.35723569385306
12,48.84165200193629,2.402172595216869
18,48.891059998899095,2.33123950523621
20,48.86639399971152,2.407379902101825
20,48.86930000053048,2.39821430325137
20,48.86248400054062,2.40972879814144
20,48.84818300340518,2.40422500367043
15,48.85583499732213,2.292806404548437
15,48.83930999853806,2.289779697179975
19,48.89392499575803,2.381125001400858
15,48.850662002894346,2.2881271940521
16,48.8728259986627,2.291788806456827
12,48.84640999999124,2.377427303867925
15,48.84230999824891,2.284999398456728
12,48.84439499874687,2.384470005430361
17,48.897166995187675,2.32735869802004
17,48.88200400343885,2.318627004225582
16,48.85672399478927,2.280514006293776
15,48.83121500222761,2.29269270507062
14,48.83042499686852,2.33984099919239
16,48.86324699889585,2.285979500520573
12,48.83848999524792,2.39285160001387
18,48.8897060031422,2.339377603041159
18,48.88832000284651,2.36079379609502
19,48.88585699501911,2.372865197109219
15,48.84753999533963,2.30208329526889
17,48.88055400295475,2.294870396530435
18,48.887549998438104,2.346850199814212
16,48.86316299765006,2.28361799537972
19,48.879252995328784,2.39240619907037
14,48.84033999849021,2.320196203832021
16,48.847559996529675,2.2636428045024
18,48.88541999838401,2.344556603753529
12,48.83818999859176,2.39399980648542
19,48.881363001106344,2.37253879569305
13,48.82641600181725,2.38330899489439
12,48.83691000009024,2.390297703936825
17,48.894367002566604,2.32017139498395
17,48.8959120026765,2.320304393620492
13,48.83390000321701,2.34897449491523
14,48.83112299726804,2.315146202450225
17,48.893641994620644,2.308429703377115
13,48.82969699586089,2.369644204828873
19,48.89428000204763,2.38142100616547
12,48.840004000127,2.38694640372709
15,48.84643999802801,2.280918603345565
15,48.84490599925664,2.290962496760911
12,48.83873400067444,2.3934311950702
17,48.88817199968775,2.311543505552737
16,48.86663999646298,2.285807401702873
18,48.893096995616006,2.345389598586367
13,48.81934399534518,2.35295940671964
19,48.89596599957877,2.38050990037361
20,48.86557399856551,2.398271795129599
17,48.88414800010117,2.295044403098506
19,48.889990001279216,2.37962629865346
18,48.89845700330305,2.334073505257239
20,48.86480700088845,2.39080620260854
13,48.83633800290334,2.35878100387341
20,48.852885995410745,2.40941980440959
20,48.875298002255434,2.41104360131386
17,48.88570800271344,2.29029179752576
12,48.84751182717478,2.370498772581468
17,48.8839199962218,2.321014205627918
19,48.89727799557018,2.384809004109046
14,48.83277499628773,2.313489694871201
16,48.8485529963611,2.25893499738355
17,48.887004998841405,2.306115006745248
16,48.842190001812185,2.26257350505448
20,48.848163999842036,2.40271159787159
13,48.828235994596604,2.381116401002051
15,48.854874000545166,2.289736701558825
16,48.8476199956053,2.27429080467261
16,48.83547999470965,2.261452702188
18,48.89212399861814,2.32736659349015
13,48.82337599886108,2.361941801662467
17,48.88274399741774,2.319647796171165
20,48.8561820004521,2.40648129489112
18,48.89711800104436,2.331256197209879
19,48.88308000351376,2.37136700646092
17,48.889876999754826,2.324756001514513
19,48.89117000254914,2.37733439343117
15,48.84310500185199,2.29666879557885
13,48.8330499964148,2.36377329787448
20,48.864630003363025,2.401188602355688
16,48.857501998460755,2.287040697240672
17,48.88823299867453,2.317050494687945
16,48.85844999877806,2.284897004134326
17,48.88510000347996,2.293684002744948
12,48.83387800003171,2.394865304128078
14,48.824801999103606,2.34000520256145
16,48.836759999283935,2.262531795583486
14,48.83422000288216,2.33205530257227
18,48.89712499687997,2.33137039649654
16,48.847392998269214,2.274494405634647
14,48.833279995382604,2.33510399532269
20,48.848185995988324,2.413258303846
12,48.839309997292105,2.39794419687774
15,48.85128999784573,2.29111240384159
18,48.895959997875075,2.33272620377876
20,48.85684999803604,2.40499069456257
12,48.849630000107766,2.3710700951151
18,48.89937200285689,2.345309998145159
15,48.84160599762956,2.2826557020755
15,48.846084996083405,2.2802494040239
16,48.85006299873971,2.2726400030675
19,48.87793400000726,2.3857740957383
20,48.855600001174615,2.401104994955821
15,48.83923999580592,2.28273080218092
15,48.83309600277182,2.27712179463241
17,48.874960002797565,2.295609706621307
20,48.86527599879969,2.39504030001812
19,48.88580300324967,2.384416003932805
15,48.83671999890749,2.30936429933733
14,48.82113600144894,2.32913780591403
18,48.89932600185882,2.346712998058997
19,48.89364199821504,2.380801398292919
18,48.88878599784311,2.32669619906366
17,48.878875995769796,2.29068469751527
13,48.82574999952921,2.367003396537044
15,48.84606999656764,2.30885839554143
13,48.83583500328347,2.358676701918257
15,48.847125995901656,2.289124503099565
14,48.82105999558963,2.329049804013857
13,48.83161999612914,2.36952349457108
12,48.835963999636526,2.402276495936
17,48.87414999752965,2.29452630165903
16,48.85664699611893,2.280793000927075
15,48.84200999919871,2.31505200585964
18,48.89284499511255,2.341119304143914
18,48.88737499724701,2.346401693314812
20,48.87211000205418,2.37741369503542
17,48.879566002778624,2.304799995240198
13,48.820942001247666,2.355865503920049
18,48.89222999906685,2.345314698323589
12,48.838979996779656,2.398028598437175
13,48.83444599795104,2.353893300691985
19,48.89496600217916,2.372009293651084
16,48.85820000320531,2.288059693349
18,48.88990799968453,2.32775450156174
18,48.88621499709773,2.36084269600056
20,48.85072700034632,2.400449306730048
13,48.832923997344814,2.37426850421492
16,48.839145998429814,2.25520009527134
20,48.863166999358874,2.388394403987575
17,48.887202999420985,2.305596002110173
12,48.84261000241359,2.38656700260407
17,48.894694994697126,2.318723402498594
12,48.83481199571823,2.39288739665424
13,48.81844299779597,2.362569600521714
19,48.87753999687106,2.3711670021406
14,48.825057996667695,2.310857795008079
17,48.89159999614856,2.318497402953243
18,48.88709299743066,2.333229503980202
15,48.83616599762891,2.28221300325491
13,48.82476400349717,2.35947320246116
16,48.863636001428475,2.292437301765511
19,48.89322000130215,2.380135494252531
13,48.81932399879565,2.361446003868757
19,48.89382999863614,2.38101670476137
17,48.89657199641009,2.323926697030856
16,48.8411829966214,2.258819602380953
20,48.87245000264273,2.392926201372555
20,48.87507599940105,2.405736704552222
19,48.878703997909184,2.40051530595503
13,48.83192000160791,2.35481979388378
20,48.8665919954832,2.39677259534395
15,48.83947400050182,2.318426604149302
16,48.8729700026332,2.280426504674154
14,48.83426999721622,2.33230950319228
12,48.84700399519948,2.385457994313725
13,48.8198429980884,2.356544293778745
13,48.83200000294472,2.371876497087361
20,48.8750759947964,2.39775320121799
16,48.859107999987586,2.26969340426392
19,48.88025999853602,2.37297959808776
13,48.82616399961114,2.374799496185745
15,48.850661999702155,2.287405994380456
17,48.88715000120601,2.32570820323189
18,48.89115999820428,2.3311273952791
17,48.88765999763678,2.309867993624852
15,48.843963995964046,2.292444001521132
13,48.8262249946494,2.361329797269259
16,48.86329300323722,2.28544950380742
13,48.83538399678186,2.366162793476471
20,48.86371200285411,2.40745700228927
19,48.89321999648495,2.38021970062732
16,48.842564003173166,2.26174780512025
13,48.83686400351229,2.35276060312353
15,48.83600000225776,2.311582001227841
18,48.89639299756975,2.330311804370712
18,48.900475002626806,2.34420319756434
18,48.89853300328696,2.338062297411072
17,48.89027999609048,2.32106600072977
18,48.88965600080956,2.342418197902803
18,48.889534001020444,2.34258410317738
17,48.896355001603425,2.32329499325419
17,48.88855000232979,2.32369400310576
15,48.84650799675343,2.281448101079619
19,48.88682999837081,2.3945227000405
19,48.88955300000216,2.37981149828063
15,48.835620002714485,2.307645002107131
17,48.886219998826675,2.324706600049023
18,48.88666500331751,2.33671330375518
15,48.845226000341746,2.311007502427017
15,48.84111799955294,2.280956999336484
14,48.83176799465279,2.339130997891367
12,48.83541500113839,2.38411070104503
12,48.83617799495725,2.392430303215697
15,48.841007003386764,2.27763920613856
19,48.89371999479998,2.38082549823478
12,48.84553999746519,2.3983500065238
16,48.84438999785625,2.26102999751958
18,48.89448000057665,2.35191099453825
12,48.84236000113469,2.385796300483741
13,48.82973999855563,2.369846302434716
18,48.89429999605675,2.35098669830645
14,48.835559996379175,2.332281398930996
12,48.84567299491848,2.395547198015641
18,48.88554799901631,2.345061003394579
14,48.8289199996081,2.308619694969814
15,48.83847399617445,2.29455349369199
13,48.83753600011244,2.35500979569038
12,48.8432299947601,2.401923701564095
20,48.86793999502325,2.41006469384733
16,48.85247800184891,2.274510404933
19,48.88080000103949,2.379781998333805
15,48.84292200006152,2.275098803689918
15,48.84490599925664,2.290962496760911
13,48.821987001721304,2.358296599383337
18,48.88939000120733,2.36010859943505
15,48.83728800108015,2.2965934009122
15,48.843689998775375,2.2930881990515
16,48.83919999592863,2.264739493875608
12,48.8353299947534,2.40752080373057
17,48.882717003283396,2.30187080172777
19,48.88900800232391,2.38113260107727
20,48.84914400042566,2.408576002982708
16,48.84742699500716,2.263436299017348
15,48.84283400073766,2.29230670627816
16,48.8398299982252,2.256088703843729
17,48.89069999469576,2.30198240076897
13,48.819830001001,2.35097429695451
15,48.83654000269597,2.309661006320901
17,48.88530699912346,2.288261693556678
13,48.834793002074015,2.350472702104022
19,48.88041300276478,2.374745804850094
17,48.89190999609638,2.32390300052466
12,48.84000800268991,2.382377999755082
17,48.89481699743611,2.327850601296715
18,48.88826399699117,2.361140005534363
18,48.89364999495147,2.335481202681885
20,48.85870999548382,2.38976200082264
